learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score
L3991,C015,Coursera,1/11/2022,0,0.0,0.0,0.6,0.01,2.0,0,0,0.714285714,49.94285714,0,0.02
L3992,C017,Udemy,6/26/2022,1,28.2,1.0,8.4,0.74,13.0,0,0,0.731343284,51.24328358,0,9.62
L3993,C065,Coursera,12/17/2022,1,67.0,3.6,9.6,0.78,8.0,0,1,0.705882353,47.83529412,0,6.24
L3994,C031,Coursera,12/14/2022,0,0.0,0.0,1.0,0.31,3.0,0,0,0.636363636,44.01636364,0,0.93
L3995,C044,Skillshare,11/2/2022,0,0.0,0.0,2.1,0.41,1.0,0,0,0.826086957,56.53913043,0,0.41
L3996,C095,Coursera,8/11/2022,1,68.0,3.5,1.3,0.81,8.0,0,1,0.679245283,48.90754717,0,6.48
L3997,C062,edX,5/25/2022,1,69.6,2.4,8.0,0.77,11.0,0,0,0.648148148,44.63333333,0,8.47
L3998,C063,Coursera,8/8/2022,0,0.0,0.0,1.8,0.32,,0,0,0.62,44.356,0,0.64
L3999,C032,FutureLearn,3/20/2022,0,0.0,0.0,1.4,0.27,0.0,0,0,0.612244898,43.57755102,0,0.0
L4000,C094,FutureLearn,4/6/2022,1,88.3,1.5,46.6,0.88,9.0,0,0,0.648148148,47.95925926,0,7.92
L4001,C032,edX,2/28/2022,1,80.9,4.5,7.4,0.9,9.0,0,1,0.612244898,43.57755102,1,8.1
L4002,C034,Udemy,12/8/2022,0,0.0,0.0,2.3,0.18,1.0,0,0,0.745098039,50.31960784,0,0.18
L4003,C055,Udemy,8/31/2022,1,57.4,4.6,0.8,0.71,6.0,0,0,0.693548387,48.5016129,1,4.26
L4004,C091,Coursera,12/25/2022,0,0.0,0.0,2.2,0.3,3.0,0,0,0.625,43.06458333,0,0.9
L4005,C094,FutureLearn,11/9/2022,1,88.2,3.3,28.8,0.77,4.0,0,1,0.648148148,47.95925926,0,3.08
L4006,C024,Udemy,10/30/2022,1,78.3,1.2,32.2,0.73,4.0,0,0,0.659090909,44.51818182,0,2.92
L4007,C081,Udemy,4/28/2022,1,44.7,1.4,13.7,0.97,7.0,1,0,0.673469388,44.80612245,0,6.79
L4008,C016,Udemy,7/25/2022,0,0.0,0.0,1.5,0.15,2.0,0,0,0.712121212,51.35606061,0,0.3
L4009,C005,edX,4/9/2022,1,88.7,4.7,28.5,0.87,10.0,0,1,0.714285714,50.55510204,1,8.7
L4010,C019,Skillshare,1/10/2022,1,84.6,3.2,27.0,0.77,8.0,0,1,0.735849057,50.50754717,0,6.16
L4011,C079,Udemy,2/16/2022,1,68.5,2.7,0.8,0.82,10.0,0,0,0.755102041,51.49183673,0,8.2
L4012,C007,Skillshare,7/28/2022,1,56.2,4.8,38.6,0.86,10.0,0,0,0.617021277,40.28297872,1,8.6
L4013,C068,edX,12/25/2022,1,64.6,1.0,4.3,0.72,12.0,0,0,0.805555556,57.31388889,0,8.64
L4014,C082,Udemy,4/24/2022,1,44.2,2.1,16.9,0.7,8.0,1,0,0.661016949,45.00677966,0,5.6
L4015,C044,Skillshare,9/3/2022,1,73.6,3.2,20.7,0.72,9.0,0,1,0.826086957,56.53913043,0,6.48
L4016,C008,FutureLearn,8/7/2022,0,0.0,0.0,0.9,0.49,2.0,0,0,0.645833333,46.42708333,0,0.98
L4017,C083,Coursera,6/5/2022,1,46.6,3.6,1.2,0.87,8.0,0,0,0.775862069,53.65344828,0,6.96
L4018,C015,edX,7/6/2022,1,97.3,4.1,4.0,0.98,16.0,0,1,0.714285714,49.94285714,1,15.68
L4019,C036,edX,12/31/2022,0,0.0,0.0,1.6,0.3,1.0,0,0,0.68,47.784,0,0.3
L4020,C054,Udemy,6/13/2022,1,57.1,3.4,1.8,0.97,12.0,0,0,0.541666667,38.03958333,0,11.64
L4021,C007,Udemy,1/21/2022,1,68.8,1.7,0.4,0.8,6.0,0,0,0.617021277,40.28297872,0,4.8
L4022,C001,Coursera,12/5/2022,1,55.0,1.6,0.2,0.94,10.0,0,0,0.743589744,52.16153846,0,9.4
L4023,C096,edX,4/19/2022,1,56.0,3.9,2.8,0.76,10.0,0,0,0.677966102,45.67118644,0,7.6
L4024,C037,Skillshare,5/24/2022,0,0.0,0.0,0.7,0.39,5.0,0,0,0.6875,45.5375,0,1.95
L4025,C078,Coursera,8/9/2022,1,82.5,1.8,5.4,0.79,8.0,0,0,0.738095238,51.98809524,0,6.32
L4026,C024,edX,9/9/2022,0,0.0,0.0,2.5,0.07,3.0,0,0,0.659090909,44.51818182,0,0.21
L4027,C047,edX,6/5/2022,1,88.2,1.1,21.2,0.99,,0,0,0.6,46.58,0,10.89
L4028,C015,Coursera,12/9/2022,1,78.1,2.1,19.1,0.88,11.0,0,0,0.714285714,49.94285714,0,9.68
L4029,C002,FutureLearn,3/8/2022,1,57.2,2.9,39.3,0.87,16.0,0,0,0.770833333,50.73541667,0,13.92
L4030,C043,edX,7/5/2022,1,80.3,2.4,3.6,0.89,9.0,0,0,0.625,44.2375,0,8.01
L4031,C096,FutureLearn,9/28/2022,1,86.9,3.0,3.9,0.82,15.0,0,0,0.677966102,45.67118644,0,12.3
L4032,C078,edX,5/2/2022,0,0.0,0.0,1.4,0.11,1.0,0,0,0.738095238,51.98809524,0,0.11
L4033,C084,edX,4/18/2022,1,54.3,1.9,9.1,0.74,13.0,0,0,0.636363636,41.80909091,0,9.62
L4034,C075,Skillshare,2/14/2022,1,52.6,4.1,31.4,0.97,5.0,0,0,0.613636364,43.90454545,1,4.85
L4035,C014,Udemy,11/19/2022,1,83.2,1.5,1.0,0.82,11.0,0,0,0.692307692,48.18269231,0,9.02
L4036,C096,FutureLearn,3/3/2022,1,71.5,1.3,6.8,1.0,9.0,0,0,0.677966102,45.67118644,0,9.0
L4037,C006,FutureLearn,12/2/2022,0,0.0,0.0,0.9,0.44,1.0,0,0,0.653061224,43.82244898,0,0.44
L4038,C025,Udemy,12/27/2022,1,77.9,4.9,0.9,0.95,8.0,0,1,0.578947368,40.70789474,1,7.6
L4039,C058,Coursera,2/8/2022,1,56.9,1.6,14.2,0.74,7.0,0,0,0.666666667,45.32941176,0,5.18
L4040,C070,FutureLearn,6/25/2022,1,64.7,1.3,19.4,0.96,9.0,0,0,0.738095238,48.29761905,0,8.64
L4041,C039,Skillshare,4/14/2022,1,72.1,3.0,10.0,0.91,,0,0,0.659574468,48.54468085,0,7.28
L4042,C069,Udemy,1/23/2022,0,0.0,0.0,1.9,0.18,3.0,0,0,0.532258065,37.68064516,0,0.54
L4043,C017,Udemy,8/3/2022,1,94.9,3.3,4.8,0.83,13.0,0,1,0.731343284,51.24328358,0,10.79
L4044,C071,edX,10/14/2022,1,74.3,4.1,9.5,0.86,19.0,0,1,0.724137931,50.45172414,1,16.34
L4045,C045,edX,8/18/2022,0,0.0,0.0,1.2,0.31,2.0,0,0,0.710526316,47.42368421,0,0.62
L4046,C081,Coursera,8/12/2022,1,81.4,2.0,3.8,0.72,7.0,0,0,0.673469388,44.80612245,0,5.04
L4047,C009,Skillshare,8/3/2022,1,93.8,2.7,0.5,0.85,13.0,0,0,0.787234043,54.68723404,0,11.05
L4048,C068,FutureLearn,1/12/2022,1,51.1,1.4,12.1,0.95,13.0,0,0,0.805555556,57.31388889,0,12.35
L4049,C022,FutureLearn,5/21/2022,0,0.0,0.0,1.8,0.48,4.0,0,0,0.612903226,41.62419355,0,1.92
L4050,C090,Udemy,5/29/2022,1,57.2,1.8,7.1,0.95,10.0,0,0,0.711538462,48.97307692,0,9.5
L4051,C006,FutureLearn,2/1/2022,0,0.0,0.0,1.9,0.29,1.0,0,0,0.653061224,43.82244898,0,0.29
L4052,C089,Udemy,7/23/2022,1,51.1,4.6,7.1,0.92,15.0,0,0,0.756097561,54.26829268,1,13.8
L4053,C064,FutureLearn,9/20/2022,1,55.6,3.3,18.5,0.79,15.0,0,0,0.770833333,56.29791667,0,11.85
L4054,C010,Udemy,8/13/2022,1,83.3,3.5,5.1,0.95,10.0,0,1,0.789473684,54.9,0,9.5
L4055,C097,FutureLearn,7/16/2022,1,76.7,1.6,18.3,0.88,4.0,0,0,0.693548387,50.18548387,0,3.52
L4056,C072,Skillshare,7/25/2022,1,60.0,3.1,1.8,0.74,11.0,0,0,0.744680851,51.91489362,0,8.14
L4057,C078,edX,4/16/2022,1,78.6,1.1,0.5,0.86,8.0,0,0,0.738095238,51.98809524,0,6.88
L4058,C024,Coursera,3/23/2022,1,79.2,3.6,1.1,0.84,12.0,0,1,0.659090909,44.51818182,0,10.08
L4059,C074,Udemy,10/31/2022,1,78.5,3.5,19.2,0.97,9.0,0,1,0.671875,46.240625,0,8.73
L4060,C090,Coursera,9/20/2022,1,84.4,1.9,26.4,0.71,15.0,0,0,0.711538462,48.97307692,0,10.65
L4061,C059,FutureLearn,12/29/2022,1,58.8,1.2,28.2,0.84,12.0,0,0,0.622641509,44.59433962,0,10.08
L4062,C093,FutureLearn,5/13/2022,1,57.0,3.7,8.3,0.91,12.0,0,0,0.660714286,42.91785714,0,10.92
L4063,C039,Udemy,6/1/2022,0,0.0,0.0,0.7,,3.0,0,0,0.659574468,48.54468085,0,0.57
L4064,C091,edX,10/10/2022,1,47.4,3.5,34.2,0.74,10.0,1,0,0.625,43.06458333,0,7.4
L4065,C016,Udemy,4/25/2022,1,72.5,3.5,18.4,0.92,10.0,0,1,0.712121212,51.35606061,0,9.2
L4066,C006,FutureLearn,5/2/2022,1,67.5,4.6,16.0,0.97,7.0,0,1,0.653061224,43.82244898,1,6.79
L4067,C038,Coursera,11/24/2022,1,94.5,4.0,7.0,,8.0,0,0,0.6875,48.7171875,1,5.6
L4068,C019,edX,3/10/2022,1,49.3,4.4,13.8,0.81,12.0,1,0,0.735849057,50.50754717,1,9.72
L4069,C035,Coursera,11/25/2022,1,63.8,2.5,2.7,0.96,12.0,0,0,0.822222222,56.22888889,0,11.52
L4070,C032,,10/1/2022,0,0.0,0.0,0.5,0.17,2.0,0,0,0.612244898,43.57755102,0,0.34
L4071,C015,Coursera,11/29/2022,1,76.1,2.1,5.1,0.81,7.0,0,0,0.714285714,49.94285714,0,5.67
L4072,C045,FutureLearn,7/8/2022,1,67.4,4.5,14.6,0.9,10.0,0,1,0.710526316,47.42368421,1,9.0
L4073,C042,Coursera,12/28/2022,0,0.0,0.0,0.7,0.17,1.0,0,0,0.547169811,38.61698113,0,0.17
L4074,C071,edX,3/10/2022,0,0.0,0.0,1.2,0.18,1.0,0,0,0.724137931,50.45172414,0,0.18
L4075,C053,FutureLearn,5/31/2022,0,0.0,0.0,1.2,,,0,0,0.694915254,50.12542373,0,0.03
L4076,C042,Coursera,11/17/2022,1,46.5,1.5,2.6,0.77,7.0,0,0,0.547169811,38.61698113,0,5.39
L4077,C002,,4/23/2022,1,54.5,1.5,5.9,,9.0,0,0,0.770833333,50.73541667,0,8.01
L4078,C094,edX,4/1/2022,1,57.1,2.9,15.9,,15.0,0,0,0.648148148,47.95925926,0,12.0
L4079,C033,,10/3/2022,1,62.0,4.1,1.1,0.93,7.0,0,1,0.631578947,42.81842105,1,6.51
L4080,C085,FutureLearn,2/24/2022,1,72.6,3.6,15.0,0.78,13.0,0,1,0.689655172,46.95,0,10.14
L4081,C093,Skillshare,12/1/2022,0,0.0,0.0,1.4,0.12,1.0,0,0,0.660714286,42.91785714,0,0.12
L4082,C033,FutureLearn,10/10/2022,0,0.0,0.0,2.2,0.29,3.0,0,0,0.631578947,42.81842105,0,0.87
L4083,C027,Skillshare,4/23/2022,1,83.2,2.1,7.5,0.8,12.0,0,0,0.692307692,48.725,0,9.6
L4084,C042,edX,4/15/2022,0,0.0,0.0,2.8,0.22,5.0,0,0,0.547169811,38.61698113,0,1.1
L4085,C075,Skillshare,3/21/2022,1,64.0,4.3,8.6,0.95,5.0,0,1,0.613636364,43.90454545,1,4.75
L4086,C058,Udemy,8/11/2022,0,0.0,0.0,2.8,0.24,0.0,0,0,0.666666667,45.32941176,0,0.0
L4087,C048,Udemy,9/3/2022,1,51.5,2.4,16.6,0.92,12.0,0,0,0.642857143,45.46190476,0,11.04
L4088,C012,Skillshare,4/3/2022,1,78.5,1.2,0.9,0.7,11.0,0,0,0.734375,52.640625,0,7.7
L4089,C059,Udemy,4/1/2022,0,0.0,0.0,1.2,0.43,0.0,0,0,0.622641509,44.59433962,0,0.0
L4090,C025,FutureLearn,9/9/2022,0,0.0,0.0,1.6,0.42,,0,0,0.578947368,40.70789474,0,0.84
L4091,C094,Udemy,11/28/2022,1,51.3,1.5,11.4,0.77,11.0,0,0,0.648148148,47.95925926,0,8.47
L4092,C037,Coursera,6/8/2022,1,76.5,1.6,9.4,0.89,5.0,0,0,0.6875,45.5375,0,4.45
L4093,C021,Udemy,7/21/2022,0,0.0,0.0,1.7,,1.0,0,0,0.74,50.32,0,0.39
L4094,C088,FutureLearn,4/7/2022,0,0.0,0.0,2.9,0.37,0.0,0,0,0.607843137,41.05294118,0,0.0
L4095,C009,Udemy,2/6/2022,1,79.7,2.0,10.2,0.84,18.0,0,0,0.787234043,54.68723404,0,15.12
L4096,C055,Udemy,8/21/2022,1,83.2,2.6,11.6,0.79,,0,0,0.693548387,48.5016129,0,7.11
L4097,C083,Skillshare,2/21/2022,1,78.1,3.9,4.7,0.95,12.0,0,1,0.775862069,53.65344828,0,11.4
L4098,C093,FutureLearn,3/12/2022,1,41.4,3.7,14.6,0.84,7.0,1,0,0.660714286,42.91785714,0,5.88
L4099,C094,Coursera,11/5/2022,1,44.1,1.7,10.0,0.73,19.0,0,0,0.648148148,47.95925926,0,13.87
L4100,C013,Skillshare,7/16/2022,0,0.0,0.0,0.6,0.23,0.0,0,0,0.693877551,46.83877551,0,0.0
L4101,C003,Coursera,1/7/2022,1,52.2,3.5,1.8,0.93,13.0,0,0,0.681818182,43.65,0,12.09
L4102,C098,Coursera,3/9/2022,1,51.3,4.2,8.2,0.72,12.0,0,0,0.795454545,56.28409091,1,8.64
L4103,C032,Coursera,5/18/2022,1,82.3,4.9,1.3,0.74,,0,1,0.612244898,43.57755102,1,6.66
L4104,C019,FutureLearn,1/7/2022,1,49.2,2.3,8.2,0.78,9.0,0,0,0.735849057,50.50754717,0,7.02
L4105,C002,Coursera,10/5/2022,1,71.1,2.8,7.0,0.74,12.0,0,0,0.770833333,50.73541667,0,8.88
L4106,C095,edX,12/29/2022,1,71.9,1.8,14.3,0.91,8.0,0,0,0.679245283,48.90754717,0,7.28
L4107,C011,Udemy,3/13/2022,1,73.3,1.2,20.6,0.9,8.0,0,0,0.682539683,47.54444444,0,7.2
L4108,C062,FutureLearn,8/16/2022,0,0.0,0.0,0.6,0.38,1.0,0,0,0.648148148,44.63333333,0,0.38
L4109,C021,edX,6/19/2022,1,76.3,2.9,1.9,0.71,7.0,0,0,0.74,50.32,0,4.97
L4110,C062,Udemy,5/5/2022,0,0.0,0.0,1.9,0.07,1.0,0,0,0.648148148,44.63333333,0,0.07
L4111,C008,FutureLearn,12/21/2022,0,0.0,0.0,0.9,0.17,2.0,0,0,0.645833333,46.42708333,0,0.34
L4112,C035,FutureLearn,3/5/2022,1,78.4,2.2,17.3,0.75,6.0,0,0,0.822222222,56.22888889,0,4.5
L4113,C003,Coursera,2/22/2022,1,80.0,2.2,25.0,0.78,16.0,0,0,0.681818182,43.65,0,12.48
L4114,C070,edX,2/22/2022,1,68.0,2.7,12.7,0.79,13.0,0,0,0.738095238,48.29761905,0,10.27
L4115,C066,Skillshare,3/14/2022,1,75.1,1.5,3.5,0.78,14.0,0,0,0.630434783,43.1673913,0,10.92
L4116,C001,Udemy,1/13/2022,1,69.9,1.9,2.6,0.84,17.0,0,0,0.743589744,52.16153846,0,14.28
L4117,C030,Skillshare,7/17/2022,1,91.9,4.8,19.7,0.96,13.0,0,1,0.714285714,49.2877551,1,12.48
L4118,C019,edX,12/2/2022,1,69.9,2.4,5.3,0.8,7.0,0,0,0.735849057,50.50754717,0,5.6
L4119,C037,Udemy,12/17/2022,1,80.6,2.9,1.0,,6.0,0,0,0.6875,45.5375,0,5.64
L4120,C050,Coursera,9/9/2022,1,60.7,2.4,14.8,0.88,9.0,0,0,0.744186047,49.07906977,0,7.92
L4121,C022,Coursera,4/25/2022,1,67.9,4.6,10.4,0.94,,0,1,0.612903226,41.62419355,1,9.4
L4122,C014,edX,7/2/2022,1,73.1,2.7,23.5,,14.0,0,0,0.692307692,48.18269231,0,12.46
L4123,C010,FutureLearn,6/20/2022,1,72.0,4.4,1.9,0.9,13.0,0,1,0.789473684,54.9,1,11.7
L4124,C016,edX,2/13/2022,1,81.1,1.2,1.0,0.73,8.0,0,0,0.712121212,51.35606061,0,5.84
L4125,C006,FutureLearn,3/19/2022,1,100.0,3.3,14.4,0.72,,0,1,0.653061224,43.82244898,0,7.2
L4126,C023,Skillshare,9/29/2022,1,80.6,1.2,12.8,0.86,13.0,0,0,0.679245283,49.76792453,0,11.18
L4127,C043,FutureLearn,4/3/2022,1,76.0,1.2,11.0,0.78,17.0,0,0,0.625,44.2375,0,13.26
L4128,C087,Skillshare,3/18/2022,1,58.4,3.6,6.7,0.73,12.0,0,0,0.693877551,49.60204082,0,8.76
L4129,C086,edX,11/16/2022,1,63.0,3.4,8.5,0.83,6.0,0,1,0.688888889,48.64444444,0,4.98
L4130,C037,edX,2/23/2022,1,44.5,2.1,2.7,0.8,14.0,0,0,0.6875,45.5375,0,11.2
L4131,C035,Skillshare,12/5/2022,0,0.0,0.0,1.5,0.05,3.0,0,0,0.822222222,56.22888889,0,0.15
L4132,C048,,12/31/2022,1,62.1,2.0,0.8,0.71,11.0,0,0,0.642857143,45.46190476,0,7.81
L4133,C010,Coursera,3/18/2022,1,61.5,2.2,18.7,0.85,13.0,0,0,0.789473684,54.9,0,11.05
L4134,C100,Udemy,6/13/2022,1,80.7,1.7,24.8,0.97,,0,0,0.674418605,46.39069767,0,12.61
L4135,C019,Skillshare,8/17/2022,1,64.1,1.9,3.8,0.94,9.0,0,0,0.735849057,50.50754717,0,8.46
L4136,C093,Skillshare,2/4/2022,1,76.1,2.5,2.8,0.89,13.0,0,0,0.660714286,42.91785714,0,11.57
L4137,C015,FutureLearn,8/7/2022,1,70.5,2.0,3.7,0.84,16.0,0,0,0.714285714,49.94285714,0,13.44
L4138,C094,edX,3/16/2022,0,0.0,0.0,1.2,0.45,2.0,0,0,0.648148148,47.95925926,0,0.9
L4139,C012,edX,3/7/2022,0,0.0,0.0,1.4,0.16,1.0,0,0,0.734375,52.640625,0,0.16
L4140,C024,Skillshare,6/30/2022,1,61.9,2.2,0.8,0.91,10.0,0,0,0.659090909,44.51818182,0,9.1
L4141,C041,,8/6/2022,1,72.2,4.7,7.1,0.79,9.0,0,1,0.716981132,51.24150943,1,7.11
L4142,C062,Skillshare,11/5/2022,1,84.4,3.7,2.5,0.9,9.0,0,1,0.648148148,44.63333333,0,8.1
L4143,C082,edX,3/12/2022,1,80.3,1.7,0.2,0.75,9.0,0,0,0.661016949,45.00677966,0,6.75
L4144,C084,Udemy,7/16/2022,0,0.0,0.0,2.4,0.38,4.0,0,0,0.636363636,41.80909091,0,1.52
L4145,C054,FutureLearn,9/12/2022,1,56.1,3.9,2.4,0.94,9.0,0,0,0.541666667,38.03958333,0,8.46
L4146,C069,FutureLearn,9/10/2022,0,0.0,0.0,0.9,0.45,2.0,0,0,0.532258065,37.68064516,0,0.9
L4147,C069,FutureLearn,4/28/2022,0,0.0,0.0,2.6,0.1,5.0,0,0,0.532258065,37.68064516,0,0.5
L4148,C050,Coursera,10/25/2022,1,74.7,3.5,25.5,0.98,12.0,0,1,0.744186047,49.07906977,0,11.76
L4149,C092,Skillshare,9/27/2022,0,0.0,0.0,2.6,0.04,1.0,0,0,0.804347826,55.64782609,0,0.04
L4150,C074,Udemy,12/26/2022,1,87.5,3.3,3.4,0.76,3.0,0,1,0.671875,46.240625,0,2.28
L4151,C012,Udemy,7/5/2022,1,78.6,3.9,21.8,0.77,,0,1,0.734375,52.640625,0,3.85
L4152,C001,Udemy,1/9/2022,1,79.0,3.3,33.0,0.94,,0,1,0.743589744,52.16153846,0,11.28
L4153,C047,FutureLearn,8/31/2022,0,0.0,0.0,2.5,0.1,0.0,0,0,0.6,46.58,0,0.0
L4154,C018,Coursera,1/31/2022,1,66.6,4.1,0.5,,11.0,0,1,0.793103448,54.27413793,1,8.69
L4155,C045,edX,3/13/2022,0,0.0,0.0,1.3,0.11,3.0,0,0,0.710526316,47.42368421,0,0.33
L4156,C038,Skillshare,3/15/2022,1,74.7,3.6,17.0,0.79,8.0,0,1,0.6875,48.7171875,0,6.32
L4157,C071,Skillshare,5/5/2022,1,71.3,3.3,1.8,0.74,10.0,0,1,0.724137931,50.45172414,0,7.4
L4158,C027,Udemy,1/29/2022,1,72.4,1.9,1.1,0.82,15.0,0,0,0.692307692,48.725,0,12.3
L4159,C096,Udemy,3/2/2022,1,57.8,2.9,15.7,0.99,10.0,0,0,0.677966102,45.67118644,0,9.9
L4160,C090,Udemy,7/13/2022,1,64.2,4.0,0.7,0.96,13.0,0,1,0.711538462,48.97307692,1,12.48
L4161,C094,Coursera,12/23/2022,1,84.7,1.1,1.3,0.75,13.0,0,0,0.648148148,47.95925926,0,9.75
L4162,C055,edX,1/28/2022,1,87.8,4.1,4.2,0.92,9.0,0,1,0.693548387,48.5016129,1,8.28
L4163,C090,Coursera,12/6/2022,1,62.0,1.3,3.7,0.89,11.0,0,0,0.711538462,48.97307692,0,9.79
L4164,C075,Coursera,9/2/2022,1,76.3,1.8,0.5,0.86,8.0,0,0,0.613636364,43.90454545,0,6.88
L4165,C077,Udemy,1/16/2022,1,68.9,3.8,8.7,0.85,,0,1,0.688888889,47.95333333,0,6.8
L4166,C019,edX,3/14/2022,1,57.9,3.4,1.8,0.93,11.0,0,0,0.735849057,50.50754717,0,10.23
L4167,C011,Udemy,2/9/2022,1,66.4,3.6,2.4,0.98,8.0,0,1,0.682539683,47.54444444,0,7.84
L4168,C002,FutureLearn,8/2/2022,1,49.2,2.0,24.3,0.73,16.0,1,0,0.770833333,50.73541667,0,11.68
L4169,C020,Udemy,8/29/2022,1,93.9,1.0,6.9,0.92,13.0,0,0,0.760869565,53.55434783,0,11.96
L4170,C096,Udemy,9/28/2022,1,73.7,2.7,1.1,0.83,,0,0,0.677966102,45.67118644,0,10.79
L4171,C090,edX,8/29/2022,1,92.7,4.0,12.6,0.92,4.0,0,1,0.711538462,48.97307692,1,3.68
L4172,C053,edX,8/16/2022,1,78.5,1.4,0.1,0.94,12.0,0,0,0.694915254,50.12542373,0,11.28
L4173,C083,Coursera,5/27/2022,1,69.5,4.0,11.1,0.94,13.0,0,1,0.775862069,53.65344828,1,12.22
L4174,C015,Udemy,1/31/2022,0,0.0,0.0,1.2,0.41,4.0,0,0,0.714285714,49.94285714,0,1.64
L4175,C083,Coursera,11/6/2022,0,0.0,0.0,1.7,0.46,2.0,0,0,0.775862069,53.65344828,0,0.92
L4176,C097,Udemy,9/15/2022,1,81.7,4.3,10.9,0.83,6.0,0,1,0.693548387,50.18548387,1,4.98
L4177,C021,Coursera,7/22/2022,0,0.0,0.0,1.1,0.41,3.0,0,0,0.74,50.32,0,1.23
L4178,C055,Skillshare,10/11/2022,0,0.0,0.0,1.0,0.29,1.0,0,0,0.693548387,48.5016129,0,0.29
L4179,C092,edX,10/20/2022,0,0.0,0.0,1.8,0.26,3.0,0,0,0.804347826,55.64782609,0,0.78
L4180,C065,edX,12/30/2022,1,57.1,3.5,8.0,0.97,14.0,0,0,0.705882353,47.83529412,0,13.58
L4181,C030,Skillshare,3/22/2022,0,0.0,0.0,1.2,0.49,0.0,0,0,0.714285714,49.2877551,0,0.0
L4182,C035,Coursera,9/25/2022,1,74.6,3.4,10.4,0.77,,0,1,0.822222222,56.22888889,0,5.39
L4183,C049,Udemy,4/19/2022,0,0.0,0.0,0.7,0.04,2.0,0,0,0.717391304,51.05434783,0,0.08
L4184,C052,FutureLearn,1/29/2022,1,63.9,1.8,12.0,,17.0,0,0,0.742857143,52.52285714,0,12.58
L4185,C029,Skillshare,4/5/2022,1,49.9,4.3,11.4,0.97,6.0,1,0,0.619047619,43.39761905,1,5.82
L4186,C096,FutureLearn,11/6/2022,0,0.0,0.0,1.1,0.16,1.0,0,0,0.677966102,45.67118644,0,0.16
L4187,C010,Skillshare,9/2/2022,1,79.0,4.9,7.3,0.83,9.0,0,1,0.789473684,54.9,1,7.47
L4188,C041,Skillshare,7/14/2022,0,0.0,0.0,2.9,0.21,4.0,0,0,0.716981132,51.24150943,0,0.84
L4189,C022,Coursera,7/10/2022,1,48.6,2.3,4.9,0.75,10.0,0,0,0.612903226,41.62419355,0,7.5
L4190,C083,Skillshare,4/10/2022,0,0.0,0.0,2.8,0.1,0.0,0,0,0.775862069,53.65344828,0,0.0
L4191,C035,Coursera,2/23/2022,1,59.5,4.9,25.2,0.75,10.0,0,0,0.822222222,56.22888889,1,7.5
L4192,C010,edX,11/5/2022,1,79.3,4.9,0.6,0.89,7.0,0,1,0.789473684,54.9,1,6.23
L4193,C100,edX,1/15/2022,1,61.0,4.8,14.3,0.87,7.0,0,1,0.674418605,46.39069767,1,6.09
L4194,C031,edX,3/25/2022,1,48.6,4.3,2.8,0.9,5.0,0,0,0.636363636,44.01636364,1,4.5
L4195,C070,Coursera,2/3/2022,1,69.8,4.2,10.9,0.92,8.0,0,1,0.738095238,48.29761905,1,7.36
L4196,C028,FutureLearn,1/6/2022,1,96.4,1.8,16.9,0.86,7.0,0,0,0.634146341,45.11707317,0,6.02
L4197,C097,edX,4/7/2022,1,68.4,2.9,8.4,0.85,15.0,0,0,0.693548387,50.18548387,0,12.75
L4198,C071,Udemy,11/23/2022,1,65.0,2.9,0.9,0.99,16.0,0,0,0.724137931,50.45172414,0,15.84
L4199,C005,Udemy,5/18/2022,0,0.0,0.0,1.1,0.25,1.0,0,0,0.714285714,50.55510204,0,0.25
L4200,C011,FutureLearn,10/17/2022,1,63.5,3.2,1.5,0.91,14.0,0,1,0.682539683,47.54444444,0,12.74
L4201,C006,FutureLearn,9/5/2022,0,0.0,0.0,2.4,0.09,0.0,0,0,0.653061224,43.82244898,0,0.0
L4202,C006,Coursera,6/11/2022,1,40.5,2.0,1.9,0.99,8.0,0,0,0.653061224,43.82244898,0,7.92
L4203,C012,edX,1/5/2022,0,0.0,0.0,2.5,0.25,0.0,0,0,0.734375,52.640625,0,0.0
L4204,C046,edX,7/23/2022,1,63.8,4.0,12.5,0.71,6.0,0,1,0.775510204,53.68367347,1,4.26
L4205,C065,Udemy,6/11/2022,1,95.5,2.4,9.9,0.7,12.0,0,0,0.705882353,47.83529412,0,8.4
L4206,C097,Skillshare,7/2/2022,1,77.3,3.9,11.5,0.77,7.0,0,1,0.693548387,50.18548387,0,5.39
L4207,C017,Coursera,6/19/2022,0,0.0,0.0,2.2,0.25,1.0,0,0,0.731343284,51.24328358,0,0.25
L4208,C053,FutureLearn,2/21/2022,1,58.6,3.0,8.2,0.98,8.0,0,0,0.694915254,50.12542373,0,7.84
L4209,C065,Udemy,1/13/2022,1,60.6,3.9,1.0,0.93,8.0,0,1,0.705882353,47.83529412,0,7.44
L4210,C076,Skillshare,9/2/2022,0,0.0,0.0,1.2,,1.0,0,0,0.783333333,51.98333333,0,0.2
L4211,C076,Coursera,5/29/2022,1,46.5,1.0,14.9,0.84,10.0,1,0,0.783333333,51.98333333,0,8.4
L4212,C021,Udemy,12/16/2022,1,51.3,2.0,0.7,0.72,12.0,0,0,0.74,50.32,0,8.64
